"","metric","Threshold70","Threshold90","Threshold99","n","Type","Biol","Bio_endpoint","Bio_threshold","Hydro_endpoint"
"1","H_ASCI_DS_Dur_WS_0.75_Positive",42.1033550221967,15.7794070412797,1.72576623483795,111,"Positive","ASCI","H_ASCI",0.75,"DS_Dur_WS"
"2","H_ASCI_DS_Mag_50_0.75_Positive",0.304558415001137,0.0976574237038108,0.0097132765370911,222,"Positive","ASCI","H_ASCI",0.75,"DS_Mag_50"
"3","H_ASCI_DS_Mag_90_0.75_Positive",0.50657826987112,0.165438583133722,0.0165565375233666,205,"Positive","ASCI","H_ASCI",0.75,"DS_Mag_90"
"4","H_ASCI_DS_Tim_0.75_Positive",9.93634273016944,3.62330315275361,0.388999304007608,116,"Positive","ASCI","H_ASCI",0.75,"DS_Tim"
"5","H_ASCI_FA_Dur_0.75_Positive",1.54642960921427,0.547704360179622,0.055149071866908,22,"Positive","ASCI","H_ASCI",0.75,"FA_Dur"
"6","H_ASCI_FA_Mag_0.75_Positive",54.1606644805063,18.1591455288161,1.93883747357778,31,"Positive","ASCI","H_ASCI",0.75,"FA_Mag"
"7","H_ASCI_FA_Tim_0.75_Positive",NA,NA,NA,12,"Positive","ASCI","H_ASCI",0.75,"FA_Tim"
"8","H_ASCI_Q99_0.75_Positive",389.04909621729,124.795108984629,12.3628593929319,278,"Positive","ASCI","H_ASCI",0.75,"Q99"
"9","H_ASCI_SP_Dur_0.75_Positive",24.2436159672411,8.9691611012788,0.951787068828657,114,"Positive","ASCI","H_ASCI",0.75,"SP_Dur"
"10","H_ASCI_SP_Mag_0.75_Positive",298.359780815399,95.0940762137312,9.39017924199702,235,"Positive","ASCI","H_ASCI",0.75,"SP_Mag"
"11","H_ASCI_SP_ROC_0.75_Positive",0.0154170319815514,0.00498592279300088,0.000498395281971625,183,"Positive","ASCI","H_ASCI",0.75,"SP_ROC"
"12","H_ASCI_SP_Tim_0.75_Positive",15.5537740495727,5.27823320866674,0.542235015916897,256,"Positive","ASCI","H_ASCI",0.75,"SP_Tim"
"13","H_ASCI_Wet_BFL_Dur_0.75_Positive",27.7294790499604,9.46246632643345,0.968303054875581,268,"Positive","ASCI","H_ASCI",0.75,"Wet_BFL_Dur"
"14","H_ASCI_Wet_BFL_Mag_10_0.75_Positive",0.657601910903353,0.220494371323563,0.0221304335844258,166,"Positive","ASCI","H_ASCI",0.75,"Wet_BFL_Mag_10"
"15","H_ASCI_Wet_BFL_Mag_50_0.75_Positive",4.32866665536471,1.25213683283044,0.130128516792285,167,"Positive","ASCI","H_ASCI",0.75,"Wet_BFL_Mag_50"
"16","H_ASCI_Wet_Tim_0.75_Positive",5.93618667003216,2.45756068577039,0.289489502131874,96,"Positive","ASCI","H_ASCI",0.75,"Wet_Tim"
"17","H_ASCI_DS_Dur_WS_0.86_Positive",32.0321135785974,10.8065030668284,1.10266059701743,111,"Positive","ASCI","H_ASCI",0.86,"DS_Dur_WS"
"18","H_ASCI_DS_Mag_50_0.86_Positive",0.14832011659144,0.0457905481145052,0.00445568325169276,222,"Positive","ASCI","H_ASCI",0.86,"DS_Mag_50"
"19","H_ASCI_DS_Mag_90_0.86_Positive",0.267795689056616,0.0833914933908484,0.00814649425476516,205,"Positive","ASCI","H_ASCI",0.86,"DS_Mag_90"
"20","H_ASCI_DS_Tim_0.86_Positive",9.86916423261039,3.37338176005436,0.346032053367696,116,"Positive","ASCI","H_ASCI",0.86,"DS_Tim"
"21","H_ASCI_FA_Dur_0.86_Positive",1.43307067870237,0.476445798937426,0.0476445798937426,22,"Positive","ASCI","H_ASCI",0.86,"FA_Dur"
"22","H_ASCI_FA_Mag_0.86_Positive",1.07553524349826,0.453529472251848,0.168132865405954,31,"Positive","ASCI","H_ASCI",0.86,"FA_Mag"
"23","H_ASCI_FA_Tim_0.86_Positive",NA,NA,NA,12,"Positive","ASCI","H_ASCI",0.86,"FA_Tim"
"24","H_ASCI_Q99_0.86_Positive",204.017791630429,63.0391156036337,6.13521278045113,278,"Positive","ASCI","H_ASCI",0.86,"Q99"
"25","H_ASCI_SP_Dur_0.86_Positive",17.5584564400731,6.0567934173048,0.622804541293257,114,"Positive","ASCI","H_ASCI",0.86,"SP_Dur"
"26","H_ASCI_SP_Mag_0.86_Positive",163.520537438321,50.2058131237982,4.87641772641071,235,"Positive","ASCI","H_ASCI",0.86,"SP_Mag"
"27","H_ASCI_SP_ROC_0.86_Positive",0.0173035312975327,0.00536070544626883,0.000523270857939577,183,"Positive","ASCI","H_ASCI",0.86,"SP_ROC"
"28","H_ASCI_SP_Tim_0.86_Positive",10.1105055569957,3.29149010208396,0.322737044908772,256,"Positive","ASCI","H_ASCI",0.86,"SP_Tim"
"29","H_ASCI_Wet_BFL_Dur_0.86_Positive",18.8315254060924,6.10550526091616,0.60823277858779,268,"Positive","ASCI","H_ASCI",0.86,"Wet_BFL_Dur"
"30","H_ASCI_Wet_BFL_Mag_10_0.86_Positive",0.303434210098248,0.095679159141458,0.0094017860537196,166,"Positive","ASCI","H_ASCI",0.86,"Wet_BFL_Mag_10"
"31","H_ASCI_Wet_BFL_Mag_50_0.86_Positive",1.55570357646383,0.503099180733058,0.0500601685189166,167,"Positive","ASCI","H_ASCI",0.86,"Wet_BFL_Mag_50"
"32","H_ASCI_Wet_Tim_0.86_Positive",3.83989665099245,1.33368766097621,0.137330254012557,96,"Positive","ASCI","H_ASCI",0.86,"Wet_Tim"
"33","H_ASCI_DS_Dur_WS_0.94_Positive",9.30195205116742,2.98541797399821,0.296256268141939,111,"Positive","ASCI","H_ASCI",0.94,"DS_Dur_WS"
"34","H_ASCI_DS_Mag_50_0.94_Positive",0.279132457546515,0.0846955079933306,0.00818326714535903,222,"Positive","ASCI","H_ASCI",0.94,"DS_Mag_50"
"35","H_ASCI_DS_Mag_90_0.94_Positive",0.176176571906593,0.0540121606074767,0.00523797615134012,205,"Positive","ASCI","H_ASCI",0.94,"DS_Mag_90"
"36","H_ASCI_DS_Tim_0.94_Positive",10.6921068761644,3.44291655196603,0.340729694234589,116,"Positive","ASCI","H_ASCI",0.94,"DS_Tim"
"37","H_ASCI_FA_Dur_0.94_Positive",1.30367409853065,0.410495809230714,0.0410495809230714,22,"Positive","ASCI","H_ASCI",0.94,"FA_Dur"
"38","H_ASCI_FA_Mag_0.94_Positive",0.376963302326327,0.215157190940253,0.143543641134437,31,"Positive","ASCI","H_ASCI",0.94,"FA_Mag"
"39","H_ASCI_FA_Tim_0.94_Positive",NA,NA,NA,12,"Positive","ASCI","H_ASCI",0.94,"FA_Tim"
"40","H_ASCI_Q99_0.94_Positive",15.0901846529937,4.6274685193371,0.448813573903928,278,"Positive","ASCI","H_ASCI",0.94,"Q99"
"41","H_ASCI_SP_Dur_0.94_Positive",12.8457743135703,4.17515088709666,0.415794994900848,114,"Positive","ASCI","H_ASCI",0.94,"SP_Dur"
"42","H_ASCI_SP_Mag_0.94_Positive",30.4060006709915,9.26366547803445,0.895789155478975,235,"Positive","ASCI","H_ASCI",0.94,"SP_Mag"
"43","H_ASCI_SP_ROC_0.94_Positive",0.0025932572085316,0.000800250103784854,7.72695189410798e-05,183,"Positive","ASCI","H_ASCI",0.94,"SP_ROC"
"44","H_ASCI_SP_Tim_0.94_Positive",9.15498768526571,2.94653725701996,0.28066386907488,256,"Positive","ASCI","H_ASCI",0.94,"SP_Tim"
"45","H_ASCI_Wet_BFL_Dur_0.94_Positive",15.3619899821554,4.80798970214262,0.470633065164585,268,"Positive","ASCI","H_ASCI",0.94,"Wet_BFL_Dur"
"46","H_ASCI_Wet_BFL_Mag_10_0.94_Positive",0.371825807864794,0.115645083260787,0.0112817574549645,166,"Positive","ASCI","H_ASCI",0.94,"Wet_BFL_Mag_10"
"47","H_ASCI_Wet_BFL_Mag_50_0.94_Positive",1.37508863445704,0.429058135436858,0.0419494098868935,167,"Positive","ASCI","H_ASCI",0.94,"Wet_BFL_Mag_50"
"48","H_ASCI_Wet_Tim_0.94_Positive",0.956156797480472,0.31243488497131,0.031243488497131,96,"Positive","ASCI","H_ASCI",0.94,"Wet_Tim"
"49","H_ASCI_DS_Dur_WS_0.75_Negative",-59.0670969415637,-19.9976962017287,-2.44882728940229,195,"Negative","ASCI","H_ASCI",0.75,"DS_Dur_WS"
"50","H_ASCI_DS_Mag_50_0.75_Negative",-7.4323674251931,-2.51246296987035,-0.2538361611896,133,"Negative","ASCI","H_ASCI",0.75,"DS_Mag_50"
"51","H_ASCI_DS_Mag_90_0.75_Negative",-3.15947938025314,-1.06104164852595,-0.108204554813825,150,"Negative","ASCI","H_ASCI",0.75,"DS_Mag_90"
"52","H_ASCI_DS_Tim_0.75_Negative",-76.8203743948535,-25.5137886222563,-2.99539520078414,230,"Negative","ASCI","H_ASCI",0.75,"DS_Tim"
"53","H_ASCI_FA_Dur_0.75_Negative",-2.29916335477142,-1.125951243032,-0.563385188956559,18,"Negative","ASCI","H_ASCI",0.75,"FA_Dur"
"54","H_ASCI_FA_Mag_0.75_Negative",-46.3287098854516,-58.7983706740929,-64.3548009754093,9,"Negative","ASCI","H_ASCI",0.75,"FA_Mag"
"55","H_ASCI_FA_Tim_0.75_Negative",-14.2445388262089,-5.12788179939002,-0.970268299675985,28,"Negative","ASCI","H_ASCI",0.75,"FA_Tim"
"56","H_ASCI_Q99_0.75_Negative",-0.0270255288261255,-0.0117997615890888,-0.00146257747718042,76,"Negative","ASCI","H_ASCI",0.75,"Q99"
"57","H_ASCI_SP_Dur_0.75_Negative",-36.132084186325,-12.2273710313224,-1.6737152290751,225,"Negative","ASCI","H_ASCI",0.75,"SP_Dur"
"58","H_ASCI_SP_Mag_0.75_Negative",-1.80325790601815,-0.689723016310593,-0.076508526070924,112,"Negative","ASCI","H_ASCI",0.75,"SP_Mag"
"59","H_ASCI_SP_ROC_0.75_Negative",-0.239023863046462,-0.0799593756806063,-0.00801324263606065,170,"Negative","ASCI","H_ASCI",0.75,"SP_ROC"
"60","H_ASCI_SP_Tim_0.75_Negative",-32.5967216757665,-11.1171363966105,-1.56714311639037,84,"Negative","ASCI","H_ASCI",0.75,"SP_Tim"
"61","H_ASCI_Wet_BFL_Dur_0.75_Negative",-24.7335141843977,-9.27883998193935,-1.4308321632772,71,"Negative","ASCI","H_ASCI",0.75,"Wet_BFL_Dur"
"62","H_ASCI_Wet_BFL_Mag_10_0.75_Negative",-3.69591182263415,-1.20335765333304,-0.120259010022927,188,"Negative","ASCI","H_ASCI",0.75,"Wet_BFL_Mag_10"
"63","H_ASCI_Wet_BFL_Mag_50_0.75_Negative",-6.99523593683863,-2.21190025315402,-0.217802304432406,187,"Negative","ASCI","H_ASCI",0.75,"Wet_BFL_Mag_50"
"64","H_ASCI_Wet_Tim_0.75_Negative",-31.3346557987999,-10.5642422051262,-1.50400525559044,248,"Negative","ASCI","H_ASCI",0.75,"Wet_Tim"
"65","H_ASCI_DS_Dur_WS_0.86_Negative",-52.639523143972,-17.4485868583565,-2.1777196713081,195,"Negative","ASCI","H_ASCI",0.86,"DS_Dur_WS"
"66","H_ASCI_DS_Mag_50_0.86_Negative",-1.44936972859081,-0.47285935484995,-0.0472883004802118,133,"Negative","ASCI","H_ASCI",0.86,"DS_Mag_50"
"67","H_ASCI_DS_Mag_90_0.86_Negative",-1.72996581890124,-0.55749456245315,-0.0554461138182907,150,"Negative","ASCI","H_ASCI",0.86,"DS_Mag_90"
"68","H_ASCI_DS_Tim_0.86_Negative",-75.7108495846479,-24.4011478008396,-2.84558507154549,230,"Negative","ASCI","H_ASCI",0.86,"DS_Tim"
"69","H_ASCI_FA_Dur_0.86_Negative",-2.20055908933281,-1.00939185339273,-0.550865842227956,18,"Negative","ASCI","H_ASCI",0.86,"FA_Dur"
"70","H_ASCI_FA_Mag_0.86_Negative",-46.3287098854516,-58.7983706740929,-64.3548009754093,9,"Negative","ASCI","H_ASCI",0.86,"FA_Mag"
"71","H_ASCI_FA_Tim_0.86_Negative",-11.6861567361476,-3.80822999710981,-0.822725606558463,28,"Negative","ASCI","H_ASCI",0.86,"FA_Tim"
"72","H_ASCI_Q99_0.86_Negative",-0.0198396680467408,-0.00712681136107745,-0.000749698595057519,76,"Negative","ASCI","H_ASCI",0.86,"Q99"
"73","H_ASCI_SP_Dur_0.86_Negative",-24.381011600875,-7.97778170345294,-1.23151339696627,225,"Negative","ASCI","H_ASCI",0.86,"SP_Dur"
"74","H_ASCI_SP_Mag_0.86_Negative",-1.52028131526718,-0.512626710576174,-0.0522662754475617,112,"Negative","ASCI","H_ASCI",0.86,"SP_Mag"
"75","H_ASCI_SP_ROC_0.86_Negative",-0.194599430058012,-0.0631172139468875,-0.00624920631484222,170,"Negative","ASCI","H_ASCI",0.86,"SP_ROC"
"76","H_ASCI_SP_Tim_0.86_Negative",-32.4721268934846,-10.6312762293429,-1.49477956155049,84,"Negative","ASCI","H_ASCI",0.86,"SP_Tim"
"77","H_ASCI_Wet_BFL_Dur_0.86_Negative",-27.6097626355158,-9.29578166684814,-1.37135984745823,71,"Negative","ASCI","H_ASCI",0.86,"Wet_BFL_Dur"
"78","H_ASCI_Wet_BFL_Mag_10_0.86_Negative",-1.22638395576206,-0.389423573792045,-0.03840770209312,188,"Negative","ASCI","H_ASCI",0.86,"Wet_BFL_Mag_10"
"79","H_ASCI_Wet_BFL_Mag_50_0.86_Negative",-2.24301161150454,-0.69178809337008,-0.0672830669492168,187,"Negative","ASCI","H_ASCI",0.86,"Wet_BFL_Mag_50"
"80","H_ASCI_Wet_Tim_0.86_Negative",-27.2460924871649,-8.88122257876721,-1.31968113475386,248,"Negative","ASCI","H_ASCI",0.86,"Wet_Tim"
"81","H_ASCI_DS_Dur_WS_0.94_Negative",-46.2795871755454,-15.060252427918,-1.92882519020582,195,"Negative","ASCI","H_ASCI",0.94,"DS_Dur_WS"
"82","H_ASCI_DS_Mag_50_0.94_Negative",-0.487930300679418,-0.151874647828372,-0.0148858942857268,133,"Negative","ASCI","H_ASCI",0.94,"DS_Mag_50"
"83","H_ASCI_DS_Mag_90_0.94_Negative",-0.233921738364233,-0.0735607641421665,-0.0072191317085312,150,"Negative","ASCI","H_ASCI",0.94,"DS_Mag_90"
"84","H_ASCI_DS_Tim_0.94_Negative",-39.7343896012183,-12.4881979995746,-1.66022719523682,230,"Negative","ASCI","H_ASCI",0.94,"DS_Tim"
"85","H_ASCI_FA_Dur_0.94_Negative",-2.20055908933281,-1.00939185339273,-0.550865842227956,18,"Negative","ASCI","H_ASCI",0.94,"FA_Dur"
"86","H_ASCI_FA_Mag_0.94_Negative",-46.3287098854516,-58.7983706740929,-64.3548009754093,9,"Negative","ASCI","H_ASCI",0.94,"FA_Mag"
"87","H_ASCI_FA_Tim_0.94_Negative",-11.6861567361476,-3.80822999710981,-0.822725606558463,28,"Negative","ASCI","H_ASCI",0.94,"FA_Tim"
"88","H_ASCI_Q99_0.94_Negative",-0.0179226489416303,-0.00601326681927659,-0.000607279253253079,76,"Negative","ASCI","H_ASCI",0.94,"Q99"
"89","H_ASCI_SP_Dur_0.94_Negative",-20.6086711261111,-6.66385668627655,-1.09746469088093,225,"Negative","ASCI","H_ASCI",0.94,"SP_Dur"
"90","H_ASCI_SP_Mag_0.94_Negative",-1.96642324603333,-0.627598243611776,-0.0620830343834272,112,"Negative","ASCI","H_ASCI",0.94,"SP_Mag"
"91","H_ASCI_SP_ROC_0.94_Negative",-0.230769746543615,-0.0761957400728353,-0.00758740805428465,170,"Negative","ASCI","H_ASCI",0.94,"SP_ROC"
"92","H_ASCI_SP_Tim_0.94_Negative",-23.4331416134194,-7.5065730613641,-1.1794934682023,84,"Negative","ASCI","H_ASCI",0.94,"SP_Tim"
"93","H_ASCI_Wet_BFL_Dur_0.94_Negative",-30.3115913851885,-10.2246661202592,-1.46407611526685,71,"Negative","ASCI","H_ASCI",0.94,"Wet_BFL_Dur"
"94","H_ASCI_Wet_BFL_Mag_10_0.94_Negative",-1.0533496810442,-0.324342418806666,-0.0315094673711001,188,"Negative","ASCI","H_ASCI",0.94,"Wet_BFL_Mag_10"
"95","H_ASCI_Wet_BFL_Mag_50_0.94_Negative",-0.343970726504185,-0.105433213088802,-0.0102211942105733,187,"Negative","ASCI","H_ASCI",0.94,"Wet_BFL_Mag_50"
"96","H_ASCI_Wet_Tim_0.94_Negative",-18.8087335675926,-6.10938106854193,-1.04363152471645,248,"Negative","ASCI","H_ASCI",0.94,"Wet_Tim"
